PoreSizeDistribution_geometric_WtAvg_x,MUKEY,ksat_r_WtAvg,Ks_WtAvg,dbthirdbar_r_WtAvg,dbfifteenbar_r_WtAvg,ResidualWaterContent_WtAvg,Porosity_WtAvg,EffectivePorosity_WtAvg,BubblingPressure_Geometric_WtAvg,PoreSizeDistribution_geometric_WtAvg_y
0.215799889167,661627,3.42911544372,0.00295336205712,1.33908365548,,0.0341239674741,0.465502224909,0.430092864214,2.04740803637e-320,0.215799889167
0.234147685982,661628,9.3690291105,0.0048887951425,1.40399900457,,0.045484456781,0.462001056399,0.416415440073,1.11105482437e-319,0.234147685982
0.16240575681,661629,0.762718083874,0.000914792048427,1.2425661764,,0.193473651001,0.458427970005,0.39803974197,4.08147630029e-320,0.16240575681
0.214790816042,661630,4.191957,0.00327029943699,1.47964993397,,0.0321551601279,0.458657137073,0.424873567374,3.4218986631e-320,0.214790816042
0.181448723404,661631,3.599155,0.00201308085106,0.841721597693,,0.0155482978723,0.416988723404,0.400974042553,7.12936726949e-321,0.181448723404
0.216464227363,661632,4.08010288172,0.00305003476057,1.20226961091,,0.0250648234762,0.473938915011,0.4475387909,2.23268265356e-320,0.216464227363
0.212995047619,661633,4.121384,0.00281937907483,1.44223859649,,0.0391879183673,0.463440802721,0.42305447619,2.81320978742e-320,0.212995047619
0.219521782853,661634,4.0,0.00344242890492,1.41716301767,,0.027482599359,0.464678768696,0.435421402778,1.98070917418e-320,0.219521782853
0.228074068556,661635,9.40121352171,0.00339066979349,1.14974222183,,0.0589398274836,0.472213922625,0.436111880774,6.17285617914e-320,0.228074068556
0.137469768312,661636,1.59114193644,0.00139901540585,1.03185470247,,0.0576999805308,0.33585652267,0.307600851589,4.12198968325e-320,0.137469768312
0.2133523937,661637,3.53961533477,0.0030975704801,1.35742665709,,0.0372770219682,0.465542962607,0.433167133047,5.61752639321e-320,0.2133523937
0.206563735921,661638,3.65087174888,0.00315645605206,1.31738556964,,0.026163961796,0.44288144086,0.4150827515,2.46736383533e-320,0.206563735921
0.196657144984,661639,2.79736351432,0.00222904897528,1.3600095569,,0.0833455227437,0.471388555838,0.432513056113,3.5577667157e-320,0.196657144984
0.191255688971,661640,2.94796702,0.00184435536067,1.33848326426,,0.101259218701,0.473430065501,0.424495169902,6.66099303723e-320,0.191255688971
0.207638902817,661641,3.55751520404,0.0025750326194,1.34114061417,,0.0366917595687,0.475584340151,0.44522585166,3.12397707865e-320,0.207638902817
0.204474060765,661642,3.70731096926,0.0022567764533,1.33351136626,,0.0650661322209,0.476406966245,0.434836446898,5.45596692702e-320,0.204474060765
0.156241162641,661643,1.06952638655,0.000949050921979,1.35120251291,,0.19856026115,0.46406873716,0.403228740438,5.77809772811e-320,0.156241162641
0.191020318245,661644,3.9616707744,0.00195671750933,1.40376247692,,0.200580510242,0.474382925155,0.419232522698,9.00385232981e-320,0.191020318245
0.203311031393,661645,2.43731613488,0.00201327032141,1.34123443772,,0.0764987331697,0.469317431698,0.419800994223,7.61799819323e-320,0.203311031393
0.228865734619,661646,6.43138579336,0.00677941921026,1.40255626065,,0.061904714018,0.472667905299,0.428602666444,6.91543684484e-320,0.228865734619
0.343019923378,661647,21.521743615,0.0212102647245,1.47608864332,,0.0445298531292,0.468791083488,0.442026173374,6.97472472234e-320,0.343019923378
0.298262522795,661648,29.0752790304,0.0156204665141,1.33699025746,,0.0531259169927,0.417360621196,0.387749151501,1.11846580906e-319,0.298262522795
0.183996065844,661649,3.69970066615,0.00222781884443,1.22511258277,,0.134071563643,0.461046655204,0.408656518127,4.49747957409e-320,0.183996065844
0.207921093155,661650,3.95835576392,0.00238926057465,1.37375582106,,0.097387627639,0.473348964129,0.429543525905,9.42529032571e-320,0.207921093155
0.225842750095,661651,5.0028768353,0.00393971905714,1.54005732952,,0.0277249144161,0.463658432864,0.434056310384,3.56913022556e-320,0.225842750095
0.277505266118,661652,14.186957182,0.00640649380695,1.38712401858,,0.0332531259484,0.435112281208,0.401906228215,1.70339012717e-319,0.277505266118
0.199492144664,661653,3.36161641986,0.00164549675992,1.38049964026,,0.0220460233126,0.493070440137,0.470582708232,9.21135990106e-320,0.199492144664
0.205438242678,661654,3.50476968201,0.0033014993039,1.48160317111,,0.0277115899582,0.441250669456,0.411764100418,3.23563591461e-320,0.205438242678
0.21894,661655,4.2343,0.00349276,1.24247828947,,0.02724,0.4653,0.43624,2.69364590113e-320,0.21894
0.263072328563,661656,6.27060433856,0.00457827597886,1.32248039397,,0.0305544949041,0.47173264319,0.44226144268,1.32083509759e-319,0.263072328563
0.278680064847,661657,30.4998043222,0.0100156463743,1.52045077296,,0.0414718066355,0.466490543487,0.425158194706,1.1308174502e-319,0.278680064847
0.303951209016,661658,52.9637952226,0.0215155003182,0.650729390681,,0.0176510843054,0.332111893508,0.314262414075,1.18150858546e-319,0.303951209016
0.503616221196,661659,102.26200777,0.0433375063402,1.49926233184,,0.0241489579541,0.445644078498,0.421998290192,1.95763630852e-319,0.503616221196
0.22013343662,661660,4.27938619718,0.00362831594366,0.728,,0.0268016056338,0.46387456338,0.435143211268,2.20353278045e-320,0.22013343662
0.48686570166,661661,36.5206141472,0.0373807102407,1.59841835664,,0.0223437277446,0.450200490798,0.42763176198,1.87359574216e-319,0.48686570166
0.333599306441,661662,16.6197878013,0.00967297663057,1.29429756098,,0.0388170017247,0.453728766753,0.41754838837,6.11006043555e-319,0.333599306441
0.17558884278,661663,3.81087,0.00166354508772,1.06626153846,,0.0394621322537,0.421688076923,0.381371187584,2.21341409337e-320,0.17558884278
0.217688438116,661664,3.95643389706,0.00326003152138,1.06746856725,,0.034935618922,0.465258060972,0.42893515304,2.7321830215e-320,0.217688438116
0.285961020685,661665,26.9434350908,0.012651573403,0.968854150889,,0.0252108166699,0.470143671412,0.444340669559,9.00533452675e-320,0.285961020685
0.162347439785,661666,2.89123476635,0.00175032001445,0.530299365093,,0.0180632863662,0.378012330685,0.359344356449,1.92982041266e-320,0.162347439785
0.212741751532,661667,3.88590979208,0.0026870152913,1.04438089283,,0.0369014103859,0.472102368829,0.440364545026,2.93919652711e-320,0.212741751532
0.19501806112,661668,6.40212584301,0.00188354433634,1.32979653419,,0.117960655959,0.480893476302,0.439919331598,3.55974297829e-320,0.19501806112
0.216712638481,661669,4.0,0.00303951605511,1.47815551415,,0.0237741846412,0.47535708197,0.450274533222,1.1640186616e-320,0.216712638481
0.219678882562,661670,4.0,0.00344523010676,1.49913924986,,0.0265898434164,0.465465829181,0.437103345196,2.87990864961e-320,0.219678882562
0.210182381077,661671,4.39353464087,0.00246686163779,1.35640938717,,0.0321186198619,0.482058038188,0.45568744503,6.79290856467e-320,0.210182381077
0.214971130297,661672,5.53500316823,0.00302738224102,1.35121879828,,0.0441752354438,0.473705387784,0.44364402444,4.3833504099e-320,0.214971130297
0.212509032659,661673,2.3886530749,0.00274277144386,1.29933979757,,0.0390146024291,0.46567623691,0.425586960594,2.36855070616e-320,0.212509032659
0.184835437289,661674,2.94133818378,0.0015272759888,1.36769021006,,0.123830943291,0.473751009862,0.424238462217,4.07900597207e-320,0.184835437289
0.204331530789,661675,1.89249917881,0.00174577738994,1.3886472112,,0.0522978594976,0.468377291697,0.416009259415,4.46240091324e-320,0.204331530789
0.215986509992,661676,4.88645257818,0.00296726029424,1.38188076462,,0.0237144572576,0.476409199237,0.451461467264,4.16299713186e-320,0.215986509992
0.216622069042,661677,4.0,0.00292041835831,1.38693981595,,0.0248308449597,0.473320298509,0.447213020849,2.29641712187e-320,0.216622069042
0.221895525429,661678,4.56282291993,0.00378312104115,1.17123392974,,0.0253163234406,0.468876904626,0.441933275272,1.57310501636e-320,0.221895525429
0.217548571429,661679,3.5116,0.00337506857143,1.39492965539,,0.0315257142857,0.463094285714,0.429851428571,1.63733355032e-320,0.217548571429
0.157503558771,661680,2.71205349474,0.00249095185264,1.01136710521,,0.0187663658253,0.340614144754,0.320915744475,2.31519161641e-320,0.157503558771
0.219991839599,661681,4.0,0.00315910783627,1.41954553485,,0.0252072382777,0.471131979778,0.444597446011,1.9777447803e-320,0.219991839599
0.2195360661,661682,5.60363494294,0.00300664501712,1.35627378161,,0.0230857411619,0.478478471593,0.454438521484,2.36756257487e-320,0.2195360661
0.216599637388,661683,4.69241142594,0.00288554403067,1.35484793305,,0.0296623823853,0.477744301628,0.451277588148,6.37641122523e-320,0.216599637388
0.202553162871,661684,3.53247857143,0.00181920561914,1.41000909335,,0.0199861958152,0.493283119578,0.472801180633,1.22775312992e-320,0.202553162871
0.219832994652,661685,4.0,0.00352720855615,1.34828425905,,0.026789197861,0.464437219251,0.43578802139,2.12547040841e-320,0.219832994652
0.218796962025,661686,4.0,0.00342206582278,1.37246855263,,0.0253959493671,0.468079493671,0.440950886076,3.85865269402e-320,0.218796962025
0.219702608696,661687,4.0,0.0036011826087,1.32649828375,,0.0266034782609,0.464255652174,0.43571826087,2.28999426847e-320,0.219702608696
0.310200115353,661688,25.1608567003,0.0123945364203,1.53795247448,,0.0228955461875,0.471059636886,0.447654700588,9.65750117926e-320,0.310200115353
0.219361459854,661689,4.0,0.00353371094891,1.33881537713,,0.0261486131387,0.465696058394,0.437689343066,6.99596954511e-321,0.219361459854
0.221699861601,661690,4.39959981687,0.00370703532086,1.43701357022,,0.0262578611687,0.466393475852,0.43841767762,2.45550625983e-320,0.221699861601
0.255572039752,661691,14.7952157728,0.00656455151909,1.47130753719,,0.0265250528608,0.472338303664,0.445613486322,8.61057607572e-320,0.255572039752
0.224908167042,661692,13.7294930028,0.00493863075454,1.33872565447,,0.0598811385824,0.461004402496,0.42001182246,6.65407611819e-320,0.224908167042
0.296138564688,661693,41.1983711806,0.0118460039979,1.5247712369,,0.0268540331909,0.466360429226,0.439588452007,1.05186576e-319,0.296138564688
0.175623236341,661694,3.18185263158,0.00221464615825,1.22729939702,,0.0181415081041,0.394913469951,0.375964692952,3.45055447056e-320,0.175623236341
0.247004623024,661695,9.45158059299,0.00980243398793,1.30945211492,,0.0207280088953,0.394057585488,0.373116346,1.68856815779e-319,0.247004623024
0.214742092379,661696,5.03140007539,0.00274303735718,1.38210538382,,0.0303751082902,0.464798948605,0.434141870216,9.80819120124e-320,0.214742092379
0.185480343982,661697,3.45055578947,0.00206087874544,1.27074406184,,0.016308283204,0.426329576872,0.409528141204,3.6654730265e-320,0.185480343982
0.216894129638,661698,3.99950187696,0.00313762109538,1.30537418902,,0.0264478479086,0.471470488177,0.443612614373,2.3463177521e-320,0.216894129638
0.224446488283,661699,6.95023390333,0.00370982304281,1.38405577612,,0.0348831355625,0.467206767936,0.431598181585,7.61651599629e-320,0.224446488283
0.190286218589,661700,4.14280247446,0.00175988690419,1.31944904136,,0.0525109363593,0.469465320064,0.420362159846,9.95690496064e-320,0.190286218589
0.172798068897,661701,5.30690655622,0.00217306210723,1.2198893185,,0.0439738382544,0.396309712004,0.352629739871,1.36762311425e-319,0.172798068897
0.212054549633,661702,5.33784771894,0.00259551092443,1.42940982477,,0.02497324761,0.48006110298,0.454147731109,2.78900057077e-320,0.212054549633
0.119310536541,661703,12.7554517405,0.00264580499889,0.643608487931,,0.0196673927544,0.262870298078,0.243348234043,2.58939804985e-320,0.119310536541
0.174101221417,661704,1.3697322064,0.00340178562738,1.35772806774,,0.150550641576,0.475575297996,0.417097455859,8.64960726174e-320,0.174101221417
0.305748615904,661705,21.6987185154,0.0106874489904,1.55663413715,,0.0297106025578,0.465104986758,0.436374011103,2.9694827512e-319,0.305748615904
0.22907497507,661706,6.09007363679,0.00309751938914,1.43512194399,,0.0296692337157,0.478396684998,0.448751561009,8.07500891563e-320,0.22907497507
0.359926850115,661707,32.2523248791,0.0218239085976,1.55437581964,,0.0243352939854,0.462876778401,0.438144460041,1.19267446906e-319,0.359926850115
0.21818857991,661708,2.6416131159,0.00330174135994,1.40803938121,,0.0245847732131,0.470648218159,0.444465982743,2.99255561686e-320,0.21818857991
0.260063945785,661709,10.9459319842,0.00825594172406,1.48569175043,,0.0231801722926,0.475911080245,0.452203140733,6.78796790821e-320,0.260063945785
0.202619051366,661710,4.38969283426,0.00305010118452,1.31209178571,,0.0221082038782,0.435206638876,0.411853258773,3.53602782729e-320,0.202619051366
0.239523242036,661711,9.30430737258,0.00511140072944,1.48199631762,,0.0487020491685,0.46761972739,0.419376846823,7.6921080401e-320,0.239523242036
0.282610264734,661712,15.8414420185,0.0102299844816,1.48305766198,,0.0287082385022,0.46877104569,0.439934549617,1.31905646127e-319,0.282610264734
0.31252,661713,18.1227,0.01669582,1.20713333333,,0.0241113333333,0.368362,0.344939333333,2.13154741585e-319,0.31252
0.452269285714,661714,29.6834,0.0385943142857,1.46157638795,,0.0217657142857,0.427838571429,0.405598571429,9.19900825992e-320,0.452269285714
0.264611747865,661715,13.6631,0.0152714686265,1.07772116471,,0.0202374520895,0.324494570529,0.304893658971,1.08936534252e-319,0.264611747865
0.202964269103,661716,4.4279,0.00412983322259,1.25769127538,,0.022302358804,0.416920863787,0.393216445183,2.73761774361e-320,0.202964269103
0.173386428349,661717,2.66110114478,0.00189153028175,1.1887341239,,0.0223173926812,0.404775108736,0.381753038748,4.51724219993e-320,0.173386428349
0.0263216282362,661718,0.442752061856,0.000380955733674,0.163598033601,,0.00322597241437,0.0568531720742,0.0534785908917,2.04246737991e-320,0.0263216282362
0.190877990897,661719,3.37191333863,0.00272333319566,1.20785815627,,0.0275750151057,0.411582324198,0.383377600094,7.5379595586e-320,0.190877990897
0.181354842561,661720,6.95781729712,0.00400340478741,1.05086519806,,0.0324630531017,0.339711382316,0.318447977361,4.13928198086e-320,0.181354842561
0.189103562029,661721,5.21297593742,0.00326469126631,1.14330198555,,0.0244067416256,0.371054110325,0.346479558872,7.3299579217e-320,0.189103562029
0.200727538265,661722,2.80225621034,0.00245535657387,1.34837825813,,0.0268631398989,0.453309859045,0.425528541657,3.38385560837e-320,0.200727538265
0.217814375295,661723,3.94525208886,0.00328592314835,1.36946928436,,0.0252647045497,0.470161453916,0.443300025094,4.18473602028e-320,0.217814375295
0.22504207167,661724,7.48825992784,0.00439860369326,1.37827761873,,0.0272153273608,0.463761181429,0.434679352828,2.4950315115e-320,0.22504207167
0.215277011677,661725,3.1817093649,0.00295785971518,1.34708246245,,0.0297467874949,0.471040727962,0.440039592042,3.90361266779e-320,0.215277011677
0.365733722373,661726,25.3520485761,0.0163533941952,1.46600050741,,0.0379799496342,0.453258063139,0.420921708128,4.57435618859e-319,0.365733722373
0.267294216724,661727,11.6863431172,0.00902282342484,1.4150925734,,0.0415122165723,0.470692261006,0.43876254924,1.6985976904e-319,0.267294216724
0.502102546116,661728,95.4247550565,0.0397169964203,1.50866017731,,0.0268759613747,0.442307982912,0.416054171837,3.80568885679e-319,0.502102546116
0.39551783487,661729,33.252569485,0.0186196949862,1.61203308151,,0.0337684774985,0.450310720468,0.417924901195,5.09485434648e-319,0.39551783487
0.300959835853,661730,12.5875392181,0.00998900757452,1.55448909946,,0.0305117535198,0.467487795222,0.438114879354,3.9683352674e-319,0.300959835853
0.26796837859,661731,21.8523710392,0.00961716288554,1.37834118879,,0.0475220229251,0.460955273153,0.41347127006,1.08901949656e-319,0.26796837859
0.218738601399,661732,10.1595,0.00562015384615,1.08364713818,,0.0266691608392,0.2985,0.273704895105,2.55402294961e-319,0.218738601399
0.351161630503,661733,26.3738698832,0.0227233211758,1.17694460213,,0.0214027275106,0.318027306316,0.296566670094,1.28867142405e-319,0.351161630503
0.364369440152,661734,45.6409737705,0.0271617326099,1.30701560051,,0.0197230247653,0.371508852459,0.35192450036,2.07072793485e-319,0.364369440152
0.241717446497,661735,6.31239266363,0.00394818662357,1.37209797387,,0.0275875432047,0.471758492109,0.44401702893,7.01573217095e-320,0.241717446497
0.415454528875,661736,64.8779069421,0.0278522827856,1.51050656911,,0.0306616605775,0.450473040202,0.420592104564,2.22161558309e-319,0.415454528875
0.218968073605,661737,3.92941992032,0.00347496842042,1.50858799808,,0.0260249333601,0.466717187079,0.438907683511,2.54542620737e-320,0.218968073605
0.198852898814,661738,4.53486073298,0.00307536548777,1.21140480046,,0.0225980489369,0.422888507319,0.398944776151,3.77021494341e-320,0.198852898814
0.247209138792,661739,5.68990893582,0.00416825871496,1.40232142295,,0.0355472739798,0.465106634424,0.429804764691,8.54733567305e-320,0.247209138792
0.21524,661740,3.92,0.0035156,1.42398684211,,0.02598,0.45526,0.4274,2.9821802383e-320,0.21524
0.185236583481,661741,3.6948,0.00394975349609,1.13497475528,,0.0318681659542,0.380198483774,0.347187905459,5.2573525374e-320,0.185236583481
0.229541707607,661742,12.0887295374,0.00752502152493,1.0722756608,,0.0305998279648,0.312831045564,0.283218240031,3.97016331029e-319,0.229541707607
0.27374534305,661743,13.7162648731,0.00640232369929,1.325314766,,0.0291449568567,0.425687406502,0.397513824652,1.03635209872e-319,0.27374534305
0.271479446367,661744,18.2052,0.0142272923875,1.02134782609,,0.0215034602076,0.28011,0.259332975779,1.36327533657e-319,0.271479446367
0.30766,661745,41.306,0.0223717,1.2526,,0.0137,0.37211,0.35841,7.71928165062e-320,0.30766
0.24014,661746,49.9611,0.0217701,0.7699,,0.0089,0.21179,0.20289,4.53502856318e-320,0.24014
0.217125340321,661747,3.83655139442,0.0031583572326,1.44403276805,,0.0257755666426,0.471705101382,0.444480698599,1.18822787825e-320,0.217125340321
0.230096556501,661748,9.05183912776,0.00454720837981,1.55083548035,,0.0201793983949,0.48398210604,0.463178537037,5.54391061198e-320,0.230096556501
0.218859506141,661749,3.97247527675,0.00328356803319,1.51578678019,,0.0243734422414,0.471628655924,0.445759448129,1.80729213249e-320,0.218859506141
0.267734515276,661750,17.2443268187,0.0118125064235,1.41463063484,,0.0410693418604,0.467071850967,0.425712670315,8.97371432541e-320,0.267734515276
0.233738319512,661751,4.11824251575,0.00378275781017,1.31597555759,,0.0321395119664,0.465766778074,0.43295196684,9.15207202356e-320,0.233738319512
0.207115114519,661752,2.85008021878,0.00241474624672,1.42516317824,,0.0369344385988,0.472881155373,0.435132526872,3.25836293432e-320,0.207115114519
0.18473242573,661753,3.06818303111,0.00269704434707,1.53434138319,,0.13149324168,0.467369924202,0.393761905962,5.44312122023e-320,0.18473242573
0.289774348184,661754,19.199291937,0.0124686509467,1.34499683541,,0.176711351725,0.415985124616,0.377770072648,1.46095211475e-319,0.289774348184
0.243322008391,661755,6.05833582245,0.00660670956988,1.42604923561,,0.0260403458463,0.47067816482,0.443704500854,6.22078054679e-320,0.243322008391
0.154544151726,661756,4.115246212,0.00188218134646,1.0409525161,,0.0278496269384,0.33398941635,0.306185579936,2.19295977563e-319,0.154544151726
0.269269962014,661757,9.13107391284,0.00579059146182,1.31485096922,,0.0354349485891,0.431064483873,0.396543809219,2.95387027679e-319,0.269269962014
0.118059045226,661758,2.30013984925,0.00164697823279,0.161477386935,,0.0318826633166,0.281842211055,0.24950879397,3.15707947693e-320,0.118059045226
0.326161988056,661759,40.3312342265,0.0169837552126,1.45920109857,,0.0372742306043,0.4619357667,0.425441824981,1.48610005613e-319,0.326161988056
0.205294894535,661760,4.6701650129,0.0029706786768,1.4079972214,,0.0204803908916,0.450538547441,0.42900416625,1.75294491144e-320,0.205294894535
0.0219674789916,661761,0.42343,0.000359568067227,0.155,,0.00265663865546,0.0464373109244,0.0435878991597,4.42188753028e-321,0.0219674789916
0.283254672439,661762,7.33068554813,0.0060573712577,1.43927028779,,0.0303058269226,0.466104998825,0.436021007111,1.68629545582e-319,0.283254672439
0.219430936858,661763,3.11580266072,0.00310696402435,1.35710173292,,0.0402501675857,0.434960632018,0.401588177693,1.00196512977e-319,0.219430936858
0.197994156454,661764,4.25127827147,0.0047822542516,0.950125283209,,0.0230025861347,0.296262038635,0.273678932453,1.61816380326e-319,0.197994156454
0.162862333313,661765,2.70301158809,0.0010852251614,1.30374066649,,0.0519744404104,0.446059960061,0.396768275876,8.24200310392e-320,0.162862333313
0.157989458823,661766,2.05313668964,0.00132919253003,1.13443486657,,0.0261706581307,0.386146870322,0.359534438632,5.78155618763e-320,0.157989458823
0.14011040363,661767,2.92695806452,0.00221123707975,0.93394861682,,0.0149158367089,0.319804525007,0.304318854191,3.14324563884e-320,0.14011040363
0.316956936023,661768,20.0487085744,0.0104862326891,1.41553992676,,0.0313842409347,0.46543716119,0.435721772635,1.68412156698e-319,0.316956936023
0.191643906968,661769,5.2270866036,0.00205016990535,1.2998910685,,0.0215408132184,0.443035683089,0.421192031769,5.65260505407e-320,0.191643906968
0.196970263559,661770,4.60887310215,0.00240085607436,1.29043703208,,0.0301693790714,0.417080758297,0.386908856008,8.10909944519e-320,0.196970263559
0.213663942055,661771,3.91523636364,0.00254348187311,1.33518271071,,0.0205991954673,0.485507396172,0.464118637823,7.68766144929e-320,0.213663942055
0.21684240748,661772,3.52856842105,0.00303549836819,1.41456065724,,0.0227898766395,0.476332057308,0.452243867896,2.71686698648e-320,0.21684240748
0.331461093009,661773,43.4677990716,0.0190957514867,1.26476890009,,0.0359700571528,0.459843936091,0.423888253782,1.54864876689e-319,0.331461093009
0.230209893294,661774,17.5441281985,0.00481781653918,1.2101072309,,0.0314324534156,0.401255573294,0.370025951345,1.70986238713e-319,0.230209893294
0.177557725331,661775,3.55265286012,0.0018392044367,1.21812552193,,0.0853791231438,0.411169793871,0.369931260481,8.49249438637e-320,0.177557725331
0.203845997996,661776,10.238313444,0.00334546839096,1.25245828917,,0.042190625611,0.425068658891,0.392774443017,5.96485454224e-320,0.203845997996
0.374630273515,661777,37.5370774495,0.0192645987162,1.59883224367,,0.0296979667435,0.458500703206,0.430121738761,1.25057896275e-319,0.374630273515
0.149256825834,661778,1.94787968088,0.00176287197524,0.995728424357,,0.0225147772551,0.326375498772,0.30336369644,3.59136317962e-320,0.149256825834
0.259457853069,661779,9.0258427894,0.00447173330448,1.37678415017,,0.0296803788293,0.471116104867,0.442278052928,1.23506530147e-319,0.259457853069
0.252056238092,661780,26.4365312322,0.0076407559141,1.49070059158,,0.0388801760823,0.468374791295,0.432252593509,9.13082720079e-320,0.252056238092
0.235163188021,661781,5.77469175064,0.00363191631826,1.41486178884,,0.0570666598038,0.467942864427,0.430308940038,1.22997642532e-319,0.235163188021
0.226779689795,661782,10.6256923077,0.0052913908366,1.10791230015,,0.0277167961663,0.334651872652,0.308593691224,7.33287290901e-319,0.226779689795
0.264495228279,661783,13.3110803976,0.00577739943564,1.49994140891,,0.0308916754129,0.466607121564,0.435975893873,1.44608073881e-319,0.264495228279
0.294703022018,661784,16.882124213,0.00817721122476,1.49318485042,,0.0347381808515,0.460972380464,0.42756379502,2.68826058559e-319,0.294703022018
0.207343444076,661785,1.79011884469,0.00247431188827,1.47581090387,,0.0521795280332,0.464895454323,0.420210279961,8.81561331875e-320,0.207343444076
0.243847115765,661786,7.18578763771,0.00424571873134,1.37813427721,,0.0336701381226,0.470586578723,0.439040109105,1.05389142914e-319,0.243847115765
0.275684199282,661787,4.69483460068,0.00736913795893,0.91131546785,,0.029811137537,0.418103648087,0.390076728277,4.20662312839e-319,0.275684199282
0.231792990324,661788,16.8006671733,0.00594864233192,1.32882539383,,0.0223864533506,0.427472277826,0.40476528946,7.12442661303e-320,0.231792990324
0.224419182582,661789,3.03928861522,0.00260575671986,1.42784549463,,0.0310372283111,0.474550501859,0.443560273131,9.1718346494e-320,0.224419182582
0.213009504806,661790,5.58473503042,0.00263530974707,1.36454177232,,0.0231541865086,0.481743766593,0.457742479171,2.50787721829e-320,0.213009504806
0.20952424088,661791,4.86949721478,0.00230395464408,1.31844379083,,0.0335825231567,0.479610945798,0.4480752529,4.90261340368e-320,0.20952424088
0.263857114964,661792,16.5794766892,0.0058871174415,1.4956563972,,0.0383964455929,0.461494824569,0.423096535066,1.3870893007e-319,0.263857114964
0.298450107619,661793,29.0456577539,0.00986541045641,1.48560218642,,0.0321089146617,0.462867618438,0.430857272146,1.65650329738e-319,0.298450107619
0.253085438554,661794,3.82282857143,0.00405370738346,1.37967509021,,0.0273957302419,0.477762450029,0.451288460658,6.54389947917e-320,0.253085438554
0.23593705465,661795,6.48395558353,0.00576798093073,1.51614498575,,0.0350454738407,0.474963700233,0.445267755341,7.04587017534e-320,0.23593705465
0.298170101997,661796,50.5831460933,0.00676646801955,1.47301618655,,0.0235367509562,0.477507012325,0.454010635359,7.5433942807e-320,0.298170101997
0.234926624411,661797,5.5910229119,0.00322611879938,1.50572351934,,0.029586023716,0.48182728287,0.452573031534,8.47124956359e-320,0.234926624411
0.230581988274,661798,9.64837380879,0.00431888935457,1.422037776,,0.0277030332643,0.450509665639,0.423196003259,6.64024228011e-320,0.230581988274
0.222301650654,661799,5.78746278693,0.00340739445871,1.27909818093,,0.0253701916125,0.419346616682,0.394911886003,8.4465462813e-320,0.222301650654
0.242357006754,661800,5.63380718153,0.00367563753671,1.38979906216,,0.0491767028171,0.472426178341,0.438459410104,1.24445254874e-319,0.242357006754
0.410043687734,661801,82.289432659,0.0228858559662,1.47178345466,,0.0452828754637,0.452516058803,0.420516466365,1.58318395553e-319,0.410043687734
0.188854797975,661802,3.08295357551,0.0016742383055,1.37147063982,,0.0257715625831,0.4671179048,0.440834654492,3.12051861913e-320,0.188854797975
0.347562675312,661803,45.5109974153,0.0113298400301,1.4846644608,,0.0288745999321,0.462027927175,0.433267586502,1.40581438868e-319,0.347562675312
0.416126966657,661804,67.7712494596,0.0256967053808,1.55442959927,,0.0270168203765,0.455161186581,0.428732184403,1.89429709272e-319,0.416126966657
